V1,StartDate,EndDate,Status,IPAddress,Progress,Duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,CoronaA1,CoronaA2,CoronaA3,CoronaA4,CoronaA5,CoronaA6,CoronaA7,CoronaB1,CoronaB2,CoronaB3,CoronaB5,CoronaB6,CoronaC,CoronaD,CoronaE1,CoronaE2,CoronaE3,CoronaE4,CoronaE5,CoronaE6,CoronaF1,CoronaF2,CoronaF3,CoronaF4,CoronaG1,CoronaG2,CoronaG3,Aggress1,Aggress2,Aggress3,SDO1,SDO2,SDO3,r_sdo_3,VSA1,VSA2,VSA3,GCB1,GCB2,GCB3,SpamCheck1,AuthTrust1,AuthTrust2,AuthTrust3,AuthTrust4,Party,StrenPartyID,Lean,PartyID_1,PartyID_2,PartyID_3,PolAttitude_44,PolAttitude_45,PolAttitude_47,PolAttitude_48,FeelThermIn_1,Efficacy1,Efficacy2,Efficacy3,FeelThermOut_1,Hope,Sadness,Anger,PissedOff,Fear,Scared,Contempt,Disrespect,Disgust,Disappointment,Hostility,Hatred,TriatsOut_4,TriatsOut_5,TriatsOut_7,TriatsOut_9,TriatsOut_11,TriatsOut_12,TrustOut_1,SocDisOut1_1,SocDisOut2_1,SocDisOut3_1,Intolerance1,Intolerance2,Intolerance3,Intolerance4,ThreatOut1,ThreatOut2,ThreatOut3,PolConTheory1,PolConTheory2,PolConTheory3,LegitGnrl1,LegitGnrl2,LegitGnrl3,LegitGnrl4,LegitGnrl5,LegitGnrl6,LegitGnrl7,MetaPercepIn1,MetaPercepIn2,SpamCheck2,MetaPercepOut1,MetaPercepOut2,RiotLegit1,RiotLegit2,RiotLegit3,BanLegit1,BanLegit2,BanLegit3,PolPartic1,PolPartic2,PolPartic3,NationalNews,CNN,Fox,MSNBC,TalkRadio,SocialMedia,Parler,Telegram,AmericID1_125,AmericID2_4,AmericID3_4,Gender,Educ,Income,Ethnic,Religious,Ideolgy,Debriefing,workerId,assignmentId,hitId,OUTGROUP,OUT1,INGROUP,IN1,tID,IDS,duplicateID,naCount,FilteredOut,duplicateIP,SpamCheck1F,SpamCheck2F,SpamCheckFail,longstring,longstring_s,efficacy_avg,aggressiv_avg,sdo_avg,vsa_avg,legit_physical_viol,partyID_avg,binar_legit_viol,pol_camp,sex,ZAge,ZEduc,ZReligious,ZFeelThermOut_1,Zefficacy_avg,Zaggressiv_avg,Zsdo_avg,Zvsa_avg,ZpartyID_avg,pol_camp_mc,Zlegit_physical_viol,soc_dis_mean
661,1/17/21 10:54,1/17/21 11:26,0,70.240.158.132,100,1869,1,1/17/21 11:26,R_1OTTMy3jws1WUQ3,NA,NA,NA,NA,35.27520752,-89.72949982,anonymous,EN,22,1,3,2,1,1,1,1,1,2,2,1,1,4,1,4,5,4,5,1,1,1,1,1,1,1,1,1,1,6,1,6,6,1,6,5,6,4,4,5,1,6,1,2,1,1,2,2, ,61,66,22,65,67,65,69,14,1,1,1,67,91,89,90,91,88,88,89,93,87,91,87,87,78,67,100,72,33,79,64,100,100,100,51,51,51,51,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,6,5,5,1,1,1,1,1,3,3,6,6,4,5,3,3,4,3,1,1,34,35,74,10,22,16,36,97,5, ,A3QLCYV241PGSM,336YQZE83WSKVVBF63C18D2K32MM57,35JDMRECC4MHCKATGY27AITEU4SGEW,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,13,1.417151872,1,2.666666667,6,5,1,49.66666667,0,2,1,-1.453608626,0.293136252,0.669833109,1.732708645,-4.040590998,0.83378405,1.008031285,1.31292095,-0.263626954,0.5509,-0.307025236,100
665,1/17/21 11:24,1/17/21 11:37,0,70.44.110.33,100,831,1,1/17/21 11:37,R_RD17lO6v3fdowTL,NA,NA,NA,NA,40.15449524,-76.80190277,anonymous,EN,24,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,5,5,5,5,5,5,5,5,5,5,1,4,2,1,1,6,1,1,6,6,6,6,6,6,6,1,6,6,2,6, ,100,100,100,100,100,100,100,100,6,6,6,0,87,93,93,93,87,87,93,93,93,93,93,93,0,0,100,100,100,100,0,0,0,0,57,57,57,51,6,6,6,6,6,6,1,1,1,1,1,1,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,11,23,14,35,99,7, ,AMI31VBU7ZX6Q,3CFVK00FWMZW8HT8BALR061VZS8L6L,35JDMRECC4MHCKATGY27AITEU4SGEW,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,13,1.417151872,6,2.333333333,1,4.333333333,1,100,0,2,0,-1.312288736,1.392841345,1.571195488,-1.160580627,1.048514729,0.529293001,-3.496093103,0.833170024,1.670513375,0.5509,-0.307025236,0
666,1/17/21 11:10,1/17/21 11:38,0,98.231.5.89,100,1688,1,1/17/21 11:38,R_PGQQxthno7RrT69,NA,NA,NA,NA,30.30070496,-81.44210052,anonymous,EN,58,1,1,1,2,1,1,1,1,1,2,1,1,2,4,2,2,1,5,3,3,4,4,3,3,4,5,5,2,1,1,3,1,2,5,1,1,5,4,2,1,6,5,1,4,5,2,5, ,85,80,90,78,76,86,84,85,4,4,4,0,87,91,92,93,91,91,92,92,92,90,91,91,0,60,5,100,80,70,5,5,55,0,57,52,52,55,6,6,6,6,6,6,4,1,4,1,1,1,1,6,6,6,2,1,4,4,2,1,1,1,1,4,4,1,1,1,1,1,5,1,1,100,100,100,11,21,15,35,93,6,Democrats do not play fair. It's hard for Republicans because we are the only side that plays honestly and you can never win that way.,A1KLTPBLZUYKFO,3E1QT0TDFQNHMU4QJMLCS45UOJ4I8Q,3XDSWAMB225TSBKTN31OE8XDFFOQC8,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,6,-0.760800771,4,1.333333333,3,2.333333333,1,85,0,2,0,1.090149393,-0.80656884,-1.132891649,-1.160580627,-0.987127562,-0.384180143,-1.694443348,-0.606082752,1.094113939,0.5509,-0.307025236,20
667,1/17/21 11:37,1/17/21 11:48,0,47.186.75.229,100,679,1,1/17/21 11:48,R_3R4TaLtFsipthIg,NA,NA,NA,NA,33.00320435,-96.54340363,anonymous,EN,49,2,1,2,3,1,3,2,2,2,3,3,2,5,4,3,4,5,5,4,3,2,4,4,3,2,1,2,1,1,1,4,5,2,5,4,5,4,5,3,4,6,2,2,3,4,2,8, ,22,25,0,33,20,29,40,70,4,5,4,41,91,93,90,92,90,89,88,91,91,92,88,87,64,75,25,61,70,89,28,100,100,100,51,51,51,51,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,6,5,4,1,1,1,5,5,4,1,3,2,4,5,1,1,1,5,1,1,85,81,90,11,21,16,35,94,5, ,A3MF31JQ350ABS,3G0WWMR1UWYF6ZFD2WF4J3MB4OLNQN,3QO7EE372O0AI6SN935T3ORVXUOBQM,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,11,0.794879688,4.333333333,1,4.666666667,4.333333333,1,15.66666667,0,2,0,0.454209889,-0.80656884,-0.68221046,0.609939674,-0.647853847,-0.688671191,-0.193068552,0.833170024,-1.570132342,0.5509,-0.307025236,100
668,1/17/21 11:32,1/17/21 11:48,0,172.58.38.141,100,1001,1,1/17/21 11:48,R_1r1AWfOWwgaZ72N,NA,NA,NA,NA,38.6282959,-121.3307037,anonymous,EN,58,3,2,3,2,2,2,4,1,2,1,1,1,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,6,6,1,6,6,5,6,2,4,1,6,1,2,5,6,2,1, ,0,10,0,18,33,0,0,10,6,6,6,100,93,87,87,87,87,87,87,87,87,87,87,87,95,100,100,10,0,0,100,100,100,100,57,51,51,51,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,6,6,2,1,1,6,6,6,1,6,6,6,6,1,1,1,1,1,1,100,93,100,11,21,15,35,98,5,"One question that I would have liked to have seen is ""Are you considering changing your political affiliation within the next 4 years?",A15QYM2HQ2I9AU,33NF62TLXKGXC6QXAT3FUATLWYOJKN,3LAZVA75NI4D9HFBBXKEDQTRONTO2P,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,13,1.417151872,6,1,6,5.666666667,1,3.333333333,0,2,0,1.090149393,-0.80656884,1.120514298,3.15776157,1.048514729,-0.688671191,1.008031285,1.792671875,-2.044060767,0.5509,-0.307025236,100
669,1/17/21 11:39,1/17/21 11:50,0,107.12.154.128,100,660,1,1/17/21 11:50,R_3HtOgtVShKdEbui,NA,NA,NA,NA,34.7769928,-77.37689972,anonymous,EN,40,1,1,1,2,1,2,1,2,1,1,1,1,4,3,2,2,2,5,5,5,5,5,5,5,5,5,5,1,1,1,4,3,3,4,3,1,5,6,4,6,6,4,1,3,4,2,5, ,55,51,8,51,51,52,63,79,5,5,5,10,88,89,87,87,89,89,89,88,88,90,88,87,2,10,0,73,51,80,9,65,62,10,56,56,56,56,4,5,5,6,6,6,3,2,1,1,1,1,1,4,4,6,4,5,4,3,2,1,1,1,1,4,2,3,2,4,1,1,3,1,1,54,55,55,11,21,16,35,98,6,thanks!,A1QMXXADPJEHRA,3X87C8JFV7PCMC7IASWQIXWHRNTSQ4,3TZDZ3Y0JSJ3D9T9Q41IBHOX1IT91F,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,10,0.483743596,5,1,3.666666667,3,1,38,0,2,0,-0.181729616,-0.80656884,1.120514298,-0.728746407,0.030693583,-0.688671191,-1.09389343,-0.126331827,-0.711937627,0.5509,-0.307025236,45.66666667
671,1/17/21 11:38,1/17/21 11:53,0,199.58.115.109,100,875,1,1/17/21 11:53,R_3JCriG0FTQMf4I5,NA,NA,NA,NA,34.26699829,-80.59130096,anonymous,EN,35,1,1,1,1,1,1,1,2,1,1,1,1,2,4,1,2,1,3,4,3,5,5,5,5,4,4,4,1,1,1,5,4,3,4,3,4,5,5,5,4,6,3,1,2,3,2,4, ,61,56,41,24,26,28,38,39,2,2,2,0,87,91,91,91,91,91,91,91,92,92,92,91,13,12,1,97,100,99,0,32,40,26,54,54,54,54,5,5,5,6,6,6,2,2,2,2,2,2,2,5,5,6,2,2,5,5,5,1,1,1,1,2,1,1,1,1,1,3,2,1,1,52,79,25,11,20,17,35,93,6, ,A7GT7BIC7ERWE,3VW04L3ZLUK4RQUTQGX5BD9235IXXE,3VQTAXTYN3Y2AZZ4QCPYDPOK0FUBUR,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,2,1,4.333333333,4,2,52.66666667,1,2,0,-0.535029341,-1.906273932,-1.132891649,-1.160580627,-3.022769853,-0.688671191,-0.493343511,0.593294561,-0.148347067,0.5509,0.9190949,32.66666667
673,1/17/21 11:53,1/17/21 12:12,0,104.3.200.104,100,1151,1,1/17/21 12:12,R_1P1avmGNMvRSE9N,NA,NA,NA,NA,39.01759338,-95.74310303,anonymous,EN,59,4,2,2,3,1,3,1,4,4,2,1,1,7,3,2,2,4,5,5,5,5,5,5,5,4,4,4,1,1,1,6,6,1,6,4,3,6,6,6,1,6,6,1,2,5,2,3, ,58,62,0,16,85,81,76,68,3,2,1,0,87,87,93,93,90,87,93,93,93,93,93,93,0,6,0,100,100,100,0,100,100,100,51,51,51,51,6,6,6,6,6,6,1,1,2,1,1,1,1,5,3,6,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,1,1,1,100,100,86,10,21,16,35,94,4,"This is a very interesting survey, that was enjoyable to participate in.",A1GPH7RNBM7B86,3JAOYWH7VJIJQ0V69HO3KGSXPTIL9Y,3URJ6VVYUP0NCVUYFB3265QP81PO4L,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,8,-0.138528587,2,1,6,4.333333333,1,40,0,2,1,1.160809338,-0.80656884,-0.68221046,-1.160580627,-3.022769853,-0.688671191,1.008031285,0.833170024,-0.635084369,0.5509,-0.307025236,100
675,1/17/21 12:20,1/17/21 12:27,0,50.252.94.73,100,442,1,1/17/21 12:27,R_1dF6rzfSekUfiUS,NA,NA,NA,NA,42.64489746,-83.4036026,anonymous,EN,21,2,1,2,1,1,2,1,2,1,2,2,1,4,1,3,4,3,4,4,4,2,2,4,3,1,1,1,1,1,1,5,4,3,4,3,3,4,5,2,2,6,3,3,3,4,2,4, ,23,60,70,37,60,36,56,65,5,5,5,46,90,88,89,88,90,90,89,87,88,90,87,87,50,50,30,60,40,60,40,70,65,60,55,53,54,54,4,4,5,2,2,1,1,1,1,1,1,1,1,4,5,6,3,3,1,1,1,4,4,3,1,4,1,1,1,5,1,5,2,1,1,85,80,100,11,21,18,35,99,6, ,A32AH7TKUQLUKE,3HHRAGRYX9JRWLY3M94VCXWRKYP9O5,3APP19WN71RDZ5HEAGJ9YU11D646G1,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,8,-0.138528587,5,1,4.333333333,3.333333333,1,51,0,2,0,-1.524268571,-0.80656884,1.571195488,0.825856784,0.030693583,-0.688671191,-0.493343511,0.113543636,-0.212391449,0.5509,-0.307025236,65
676,1/17/21 12:17,1/17/21 12:31,0,174.128.179.21,100,844,1,1/17/21 12:31,R_sXpmHakkzT2e1Zn,NA,NA,NA,NA,30.66169739,-87.04799652,anonymous,EN,37,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,3,2,3,4,4,2,3,2,3,3,2,3,1,3,3,2,5,4,2,4,4,3,3,6,4,3,4,5,2,8, ,25,30,30,9,26,53,53,60,4,4,6,40,89,91,90,90,87,87,88,87,91,91,88,87,30,30,30,90,50,65,40,75,75,50,54,51,51,51,4,4,4,4,3,3,2,2,1,2,1,1,1,5,5,6,4,4,4,3,3,2,2,2,1,2,1,1,1,1,1,1,2,1,1,100,100,100,10,22,15,35,93,5, ,A5WWHKD82I8UE,3NXNZ5RS1BBKBF645NNT1BAWU9F97F,3KA7IJSNW6IPIUR89QQ43J1LSY2BPV,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,12,1.10601578,4.666666667,2,3.666666667,3.333333333,1,28.33333333,0,2,1,-0.393709451,0.293136252,-1.132891649,0.566756252,-0.308580132,0.224801953,-1.09389343,0.113543636,-1.083395041,0.5509,-0.307025236,66.66666667
677,1/17/21 12:31,1/17/21 12:43,0,104.9.232.179,100,711,1,1/17/21 12:43,R_1ovZT0077IWIwP2,NA,NA,NA,NA,32.80459595,-97.1937027,anonymous,EN,34,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,2,4,5,2,1,2,2,5,2,1,1,1,4,4,2,2,1,3,4,4,3,4,3,2,1,6,5,5,3,4,2,5, ,20,40,12,3,75,70,70,76,5,4,3,38,88,89,87,87,87,87,87,87,87,89,87,87,43,61,27,82,25,87,30,89,89,90,55,55,55,56,2,3,3,4,3,3,2,2,1,1,1,1,1,4,5,6,6,6,1,1,1,1,1,1,1,4,2,3,1,3,1,1,1,1,1,58,60,21,10,23,16,37,94,6, ,A3SOV5Q6TSUJXG,3DIP6YHAPD656P24N3VL7P72WQ1E8H,34R0BODSP1CJWNL9Z2JG6L2P4VEE5C,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,9,0.172607505,4,3.333333333,2.333333333,3.666666667,1,24,0,2,1,-0.605689286,1.392841345,-0.68221046,0.480389408,-0.987127562,1.442766146,-2.294993266,0.353419099,-1.249910434,0.5509,-0.307025236,89.33333333
678,1/17/21 12:28,1/17/21 12:43,0,72.172.203.116,100,868,1,1/17/21 12:43,R_1PaYMszrVpCZJ7J,NA,NA,NA,NA,37.68069458,-92.65830231,anonymous,EN,38,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,3,1,4,5,5,3,3,5,5,5,2,2,1,5,1,5,3,2,5,4,1,3,5,4,4,6,5,4,2,3,2,8, ,32,31,28,27,28,28,27,28,4,4,4,23,88,93,92,92,93,93,92,90,93,93,93,90,55,55,5,97,99,99,23,65,64,58,54,55,54,54,5,5,5,5,5,5,2,2,2,1,1,1,1,6,6,6,6,6,3,3,3,1,1,1,1,5,1,2,1,1,1,1,6,1,1,66,70,66,11,21,15,35,94,4, ,AS1KP4SMNONQC,3NS0A6KXC5MIAZZI2OLMKCPI8FMZGN,3QO7EE372O0AI6SN935T3ORVXUOQB1,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,12,1.10601578,4,2.333333333,4.333333333,2.666666667,1,30.33333333,0,2,0,-0.323049506,-0.80656884,-0.68221046,-0.167361921,-0.987127562,0.529293001,-0.493343511,-0.36620729,-1.006541783,0.5509,-0.307025236,62.33333333
679,1/17/21 12:30,1/17/21 12:44,0,173.22.25.143,100,850,1,1/17/21 12:44,R_Adphd6W0LxELUJ3,NA,NA,NA,NA,29.86920166,-84.63580322,anonymous,EN,55,2,2,2,2,1,1,2,1,1,1,1,1,6,3,5,5,4,5,5,5,5,5,2,5,4,3,3,1,3,1,6,2,2,5,4,4,4,6,5,4,6,5,3,3,5,2,4, ,78,75,88,89,88,88,92,93,6,6,6,50,89,93,90,92,91,88,87,87,87,92,87,87,36,51,23,82,23,83,50,77,79,79,55,54,54,54,2,5,5,5,5,6,1,1,1,1,1,1,1,5,5,6,5,5,1,1,1,1,1,1,1,5,1,5,1,1,1,1,4,1,1,100,100,100,11,21,14,35,97,6, ,A188RG7AJW5JD2,3R6P78PK7LPMONQJWWW4YOO1NJ1GTP,3KA7IJSNW6IPIUR89QQ43J1LSY2BPV,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,6,1.666666667,4.333333333,4,1,80.33333333,0,2,0,0.878169558,-0.80656884,0.669833109,0.998590472,1.048514729,-0.079689095,-0.493343511,0.593294561,0.91478967,0.5509,-0.307025236,78.33333333
681,1/17/21 12:34,1/17/21 12:46,0,97.89.167.86,100,704,1,1/17/21 12:46,R_2V3ZURP4f8XpaCi,NA,NA,NA,NA,34.72340393,-82.46510315,anonymous,EN,50,1,2,2,3,2,3,3,3,3,4,3,4,3,1,3,3,3,4,4,4,3,3,2,3,3,3,3,1,1,1,3,3,3,4,4,3,3,4,4,4,6,5,4,4,5,2,6, ,84,83,83,82,83,80,83,89,5,5,5,13,88,92,92,92,88,88,88,89,88,88,91,91,18,19,23,90,59,80,18,27,26,35,55,55,55,55,5,5,5,6,6,6,2,2,2,2,2,1,1,3,3,6,3,3,5,5,5,2,2,2,1,6,3,3,1,2,1,6,4,1,1,84,85,85,10,22,14,35,95,7, ,AG4AQFFOOK8LH,3W8CV64QJ3DH44CGIW95SOZQ8CBH9P,3URJ6VVYUP0NCVUYFB3265QP81PO4L,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,5,-1.071936862,5,1,3.333333333,3.333333333,1.333333333,83.33333333,1,2,1,0.524869834,0.293136252,-0.23152927,-0.599196141,0.030693583,-0.688671191,-1.394168389,0.113543636,1.030069557,0.5509,0.101681476,29.33333333
682,1/17/21 12:30,1/17/21 12:46,0,73.131.107.225,100,948,1,1/17/21 12:46,R_2rCV2v0CfQ4IwLR,NA,NA,NA,NA,32.71470642,-79.95259857,anonymous,EN,77,1,1,2,1,1,1,2,3,3,3,1,1,4,4,3,3,3,5,3,3,2,2,5,4,5,5,5,1,1,1,3,1,3,4,1,1,1,5,4,6,6,3,1,2,6,2,6, ,100,100,67,92,92,91,100,100,5,4,6,18,87,87,92,92,90,89,93,93,93,93,93,93,0,24,0,100,82,100,2,36,21,36,56,55,54,56,6,6,6,6,6,6,1,1,1,1,1,1,1,4,4,6,2,2,5,5,5,1,1,1,1,6,1,1,1,1,1,1,1,1,1,82,98,76,11,21,14,35,95,6,"I feel there should have been some additional questions regarding the ""Rally"" in Washington DC.  Over 100,000 people were present - only a few hundred took things further and investigation is beginning to show more and more about this.  There were radical actors in that few hundred.  The President did not instigate the protest that took place.",AKISVGHDC6WFN,3SB4CE2TJW9SVDM0F65RR5Y42KBXAC,34R0BODSP1CJWNL9Z2JG6L2P4VEE5C,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,5,1,2.666666667,1,1,89,0,2,0,2.432688348,-0.80656884,-0.23152927,-0.383279031,0.030693583,-0.688671191,-1.994718307,-1.565584604,1.247820455,0.5509,-0.307025236,31
683,1/17/21 12:39,1/17/21 12:48,0,104.231.33.196,100,536,1,1/17/21 12:48,R_3s1iQTR57UP5NVY,NA,NA,NA,NA,38.00120544,-84.53250122,anonymous,EN,49,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,3,4,5,3,2,1,1,5,1,1,1,1,1,3,1,6,4,1,6,3,3,4,5,2,3,6,4,4,5,5,2,5, ,79,76,77,60,71,79,80,100,6,6,6,20,87,91,90,90,90,90,92,92,92,93,89,89,0,51,28,100,77,100,51,77,100,100,54,53,52,52,3,3,4,3,3,3,2,2,5,1,1,1,1,4,4,6,3,3,6,1,1,1,1,1,1,6,1,5,1,1,1,1,3,1,1,100,100,100,11,23,17,35,96,6, ,AQPHAKANHK618,38SKSKU7R2BC11O9DBUGX9R08J7ILG,3APP19WN71RDZ5HEAGJ9YU11D646G1,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,12,1.10601578,6,1.666666667,5.333333333,3.333333333,1,77.33333333,0,2,0,0.454209889,1.392841345,0.219151919,-0.296912187,1.048514729,-0.079689095,0.407481366,0.113543636,0.799509783,0.5509,-0.307025236,92.33333333
684,1/17/21 12:28,1/17/21 12:49,0,98.161.166.20,100,1298,1,1/17/21 12:49,R_3COBYqex11xMJhc,NA,NA,NA,NA,33.40530396,-111.722702,anonymous,EN,43,2,2,2,3,3,3,2,2,2,4,3,3,5,1,4,4,3,4,3,3,4,4,2,3,4,4,4,1,1,2,4,1,4,3,4,5,5,6,5,4,6,3,3,3,5,2,1, ,5,5,0,0,0,0,0,10,4,3,3,8,90,91,91,91,91,91,91,91,91,91,91,91,32,43,61,77,68,86,17,91,100,100,55,56,56,56,4,4,5,6,4,3,1,1,1,1,1,1,1,5,5,4,5,5,1,1,1,3,4,2,1,2,1,1,1,1,1,1,1,3,1,71,73,87,10,22,17,35,93,5, ,A3BET9WAP5LMQA,3EG49X351VQR8BAXPTOFB0WI61LX6M,3QGHA0EA0JDF23O9LC4ZVD9HLV5BWQ,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,1,1,11,0.794879688,3.333333333,1.333333333,2.666666667,4.666666667,1,3.333333333,0,2,1,0.030250219,0.293136252,-1.132891649,-0.815113251,-1.665674992,-0.384180143,-1.994718307,1.073045487,-2.044060767,0.5509,-0.307025236,97
685,1/17/21 12:38,1/17/21 12:52,0,136.53.97.38,100,853,1,1/17/21 12:52,R_3etqS9YEVZjTIkQ,NA,NA,NA,NA,34.66020203,-86.72920227,anonymous,EN,73,2,2,2,2,1,2,1,2,2,3,1,2,6,2,4,4,3,4,4,4,4,4,2,3,5,5,5,1,1,1,2,3,4,3,3,2,3,6,4,2,6,5,2,4,5,2,5, ,79,79,77,75,75,84,84,95,5,5,5,0,87,92,90,90,91,91,93,93,93,93,90,89,9,42,1,98,98,98,3,24,58,0,57,55,55,56,6,6,6,5,5,3,1,1,2,1,1,1,1,5,5,6,4,4,1,1,1,1,1,1,1,5,2,6,1,4,1,3,2,1,1,92,92,99,10,23,17,35,98,7, ,A1J4N2SE30LCUH,3NPI0JQDAPJS10JIZFMRSX2TOAOPT2,3XDSWAMB225TSBKTN31OE8XDFFOQC8,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,5,1,2.666666667,2.666666667,1,78.33333333,0,2,1,2.150048568,1.392841345,1.120514298,-1.160580627,0.030693583,-0.688671191,-1.994718307,-0.36620729,0.837936412,0.5509,-0.307025236,27.33333333
687,1/17/21 12:52,1/17/21 13:02,0,73.35.149.164,100,586,1,1/17/21 13:02,R_3iyg2o67IMTTuS8,NA,NA,NA,NA,47.62890625,-117.5513,anonymous,EN,26,1,2,1,1,1,2,1,2,2,1,2,1,7,2,4,5,1,5,3,5,5,5,5,5,3,3,2,1,1,1,6,6,1,6,2,1,1,6,6,2,6,1,1,1,4,2,1, ,0,20,76,0,58,10,0,10,5,5,2,14,87,93,87,87,87,87,87,87,87,88,87,87,8,58,0,100,100,100,0,100,100,99,51,51,51,51,1,1,4,4,2,1,4,1,1,1,1,1,1,6,6,6,6,6,6,3,2,4,1,1,1,1,1,1,1,1,1,1,2,1,1,21,70,83,10,22,17,35,99,5, ,A3MEPOX2ZVWDA5,3M81GAB8A1XD5QQGZ6AVS8MHNZCBQR,35ZRNT9RUIB2UZBUFXYJW0YJU1TO30,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,4,1,6,1.333333333,1,32,0,2,1,-1.170968846,0.293136252,1.571195488,-0.556012719,-0.987127562,-0.688671191,1.008031285,-1.325709141,-0.942497401,0.5509,-0.307025236,99.66666667
688,1/17/21 12:49,1/17/21 13:02,0,71.197.241.51,100,787,1,1/17/21 13:02,R_3FUUX4VzvM6owPP,NA,NA,NA,NA,47.10420227,-122.8699951,anonymous,EN,46,1,1,1,1,1,2,1,1,2,1,1,2,3,4,1,2,2,5,5,5,3,3,5,4,4,3,3,1,1,1,4,3,3,4,3,3,6,5,6,5,6,2,3,3,3,2,4, ,65,60,55,57,65,62,67,70,3,3,4,20,87,90,89,89,87,87,88,88,90,92,89,89,10,20,10,50,51,55,5,20,20,5,57,55,55,54,5,6,6,5,5,3,1,1,1,1,1,1,1,4,5,6,5,5,1,1,1,4,4,4,1,5,4,2,1,1,1,2,5,4,1,80,75,55,11,21,17,37,99,6,"I hope my answers helped your study, have a wonderful day!",A3M2HNLXQR2AAV,3KV0LJBBH3Z90I9D3AP4BE7GVKHRMW,3CZH926SICR104H9LX061TWB4ZJE47,Democrats,Democrat,Republicans,Republican,a Republican,Republicans,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,3.333333333,1,3.666666667,4,1,60,0,2,0,0.242230054,-0.80656884,1.571195488,-0.296912187,-1.665674992,-0.688671191,-1.09389343,0.593294561,0.133448213,0.5509,-0.307025236,15
